"Year","TA","Region","GDP","GDP_real","GDP_perCapita","GDP_real_perCapita","notes"
2013,"Queenstown-Lakes District","Otago",476082429.717586,476082429.717586,16029711438.3026,16029711438.3026,"estimate"
2013,"Rangitikei District","Hawke's Bay",18169450.4474024,18169450.4474024,1248759480.92113,1248759480.92113,"estimate"
2013,"Rangitikei District","Manawatu-Wanganui",115130685.592506,115130685.592506,7912761896.39217,7912761896.39217,"estimate"
2013,"Rotorua District","Bay of Plenty",581346838.708703,581346838.708703,8499222788.13893,8499222788.13893,"estimate"
2013,"Rotorua District","Waikato",363590877.531064,363590877.531064,5315656104.25532,5315656104.25532,"estimate"
2013,"Ruapehu District","Manawatu-Wanganui",144598804.35331,144598804.35331,11614361795.4466,11614361795.4466,"estimate"
2013,"Selwyn District","Canterbury",410320197.683021,410320197.683021,8786299736.25313,8786299736.25313,"estimate"
2013,"South Taranaki District","Taranaki",456026937.387245,456026937.387245,16582797723.1726,16582797723.1726,"estimate"
2013,"South Waikato District","Waikato",232762801.726711,232762801.726711,10032879384.772,10032879384.772,"estimate"
2013,"South Wairarapa District","Wellington",69180131.0023078,69180131.0023078,7059197041.05181,7059197041.05181,"estimate"
2013,"Southland District","Southland",458712931.424025,458712931.424025,15139040641.0569,15139040641.0569,"estimate"
2013,"Stratford District","Manawatu-Wanganui",25203116.4473772,25203116.4473772,2736494728.27114,2736494728.27114,"estimate"
2013,"Stratford District","Taranaki",53879428.780042,53879428.780042,5850100844.73854,5850100844.73854,"estimate"
2013,"Tararua District","Manawatu-Wanganui",151953444.494253,151953444.494253,8707933781.90561,8707933781.90561,"estimate"
2013,"Tararua District","Wellington",2439336.59145455,2439336.59145455,139790062.547539,139790062.547539,"estimate"
2013,"Tasman District","Tasman",457016541.639697,457016541.639697,9365093066.38724,9365093066.38724,"estimate"
2013,"Taupo District","Bay of Plenty",58301739.7969335,58301739.7969335,1675337350.48659,1675337350.48659,"estimate"
2013,"Taupo District","Hawke's Bay",45872037.7977582,45872037.7977582,1318162005.68271,1318162005.68271,"estimate"
2013,"Taupo District","Manawatu-Wanganui",2810840.33152982,2810840.33152982,80771273.8945351,80771273.8945351,"estimate"
2013,"Taupo District","Waikato",300390588.121405,300390588.121405,8631913451.7645,8631913451.7645,"estimate"
2013,"Tauranga City","Bay of Plenty",1605441197.1892,1605441197.1892,13401011662.6811,13401011662.6811,"estimate"
2013,"Thames-Coromandel District","Waikato",233419767.760418,233419767.760418,8550174643.23876,8550174643.23876,"estimate"
2013,"Timaru District","Canterbury",665545793.972905,665545793.972905,14659598986.1873,14659598986.1873,"estimate"
2013,"Upper Hutt City","Wellington",262240413.484758,262240413.484758,6349646815.61158,6349646815.61158,"estimate"
2013,"Waikato District","Waikato",418904630.418279,418904630.418279,6299317750.65081,6299317750.65081,"estimate"
2013,"Waimakariri District","Canterbury",278308505.4399,278308505.4399,5321386337.28299,5321386337.28299,"estimate"
2013,"Waimate District","Canterbury",54246678.1822936,54246678.1822936,6945797462.52159,6945797462.52159,"estimate"
2013,"Waipa District","Waikato",438062090.643627,438062090.643627,8995114797.6104,8995114797.6104,"estimate"
2013,"Wairoa District","Hawke's Bay",82361962.0468092,82361962.0468092,9923127957.4469,9923127957.4469,"estimate"
2013,"Waitaki District","Canterbury",188199478.88499,188199478.88499,8794368172.19581,8794368172.19581,"estimate"
2013,"Waitaki District","Otago",127556099.547167,127556099.547167,5960565399.40032,5960565399.40032,"estimate"
2013,"Waitomo District","Manawatu-Wanganui",6417130.42614649,6417130.42614649,687058932.135599,687058932.135599,"estimate"
2013,"Waitomo District","Waikato",118676877.613306,118676877.613306,12706303812.9878,12706303812.9878,"estimate"
2013,"Wanganui District","Manawatu-Wanganui",501510510.218447,501510510.218447,11528977246.4011,11528977246.4011,"estimate"
2013,"Wellington City","Wellington",6943208897.10274,6943208897.10274,35155488086.5961,35155488086.5961,"estimate"
2013,"Western Bay of Plenty District","Bay of Plenty",296279242.242785,296279242.242785,6511631697.64363,6511631697.64363,"estimate"
2013,"Westland District","West Coast",103220203.553928,103220203.553928,12044364475.3708,12044364475.3708,"estimate"
2013,"Whakatane District","Bay of Plenty",394972889.425302,394972889.425302,11548914895.4767,11548914895.4767,"estimate"
2013,"Whangarei District","Northland",1042640863.99763,1042640863.99763,12456880095.5511,12456880095.5511,"estimate"
2014,"Ashburton District","Canterbury",1642.45158161657,1581.23293175631,50074.7433419685,48208.3210901315,"provisional"
2014,"Auckland","Auckland",82621,79541.49,54110.288820486,52093.4507826315,"provisional"
2014,"Buller District","West Coast",666.902272283657,642.045005771266,63213.4855245172,60857.3465186034,"provisional"
2014,"Carterton District","Wellington",209.662894346778,201.84818646658,24154.711330274,23254.3993625092,"provisional"
2014,"Central Hawke's Bay District","Hawke's Bay",463.321973496637,446.052699939035,34967.6961129537,33664.35471238,"provisional"
2014,"Central Otago District","Otago",938.170143087562,903.201983208844,49770.2993680404,47915.2245734135,"provisional"
2014,"Christchurch City","Canterbury",22979.1677720278,22122.6715187068,63495.9043161863,61129.2387916739,"provisional"
2014,"Clutha District","Otago",820.026498810312,789.461874763746,47263.7751475684,45502.1253466136,"provisional"
2014,"Dunedin City","Otago",6023.60460377344,5799.08843217825,48343.5361458542,46541.6407076906,"provisional"
2014,"Far North District","Northland",1781.37638310125,1714.97962700384,29202.8915262499,28114.420114817,"provisional"
2014,"Gisborne District","Gisborne",1668,1605.82909090909,35414.0127388535,34094.0359004053,"provisional"
2014,"Gore District","Southland",684.189103225415,658.687509377922,55176.5405826948,53119.9604337034,"provisional"
2014,"Grey District","West Coast",720.463609458978,693.609965833689,52975.2654013954,51000.7327818889,"provisional"
2014,"Hamilton City","Waikato",10742.2060894372,10341.8147715582,70210.4973165829,67593.5605984194,"provisional"
2014,"Hastings District","Hawke's Bay",3493.19622253122,3362.99527241869,45131.7341412302,43449.5513232389,"provisional"
2014,"Hauraki District","Waikato",584.061562416956,562.291995090506,31067.1043838806,29909.1486750269,"provisional"
2014,"Horowhenua District","Manawatu-Wanganui",619.473080983732,596.383629783429,19791.472235902,19053.7900889275,"provisional"
2014,"Hurunui District","Canterbury",319.851494219223,307.929756707415,26217.3355917396,25240.1439924111,"provisional"
2014,"Invercargill City","Southland",3045.25154881869,2931.74671836272,56708.5949500686,54594.9109564752,"provisional"
2014,"Kaikoura District","Canterbury",131.746720274068,126.836160700217,36194.1539214474,34845.0990934662,"provisional"
2014,"Kaipara District","Northland",450.494494420277,433.703335991885,21763.0190541197,20951.8519802843,"provisional"
2014,"Kapiti Coast District","Wellington",652.882256090458,628.547553817995,12776.5607845491,12300.3435189432,"provisional"
2014,"Kawerau District","Bay of Plenty",553.314226208897,532.690695959293,83835.4888195298,80710.7115089837,"provisional"
2014,"Lower Hutt City","Wellington",4213.35943278454,4056.31603574439,41429.2962909001,39885.1134291484,"provisional"
2014,"Mackenzie District","Canterbury",176.409920771868,169.834641906734,40835.6298083027,39313.5745154478,"provisional"
2014,"Manawatu District","Manawatu-Wanganui",685.139342893354,659.602331021874,23789.5605171303,22902.8587160373,"provisional"
2014,"Marlborough District","Marlborough",2413,2323.06090909091,53861.6071428571,51854.0381493507,"provisional"
2014,"Masterton District","Wellington",2172.98841714288,2091.99521250392,89792.9097992926,86446.083161319,"provisional"
2014,"Napier City","Hawke's Bay",2012.43295539656,1937.42409069542,33540.5492566094,32290.4015115903,"provisional"
2014,"Nelson City","Nelson",2600.4591794773,2503.53297369678,52747.6506993367,50781.6019005433,"provisional"
2014,"New Plymouth District","Taranaki",6409.36404777291,6170.46956962865,81961.177081495,78906.2604811847,"provisional"
2014,"Opotiki District","Bay of Plenty",279.357865103005,268.945435585529,31637.3573163086,30458.146725428,"provisional"
2014,"Otorohanga District","Waikato",379.048798904612,364.920616399985,39279.6682802706,37815.6079170969,"provisional"
2014,"Palmerston North City","Manawatu-Wanganui",4910.61125444396,4727.57938041469,58182.5978014687,56013.9737015958,"provisional"
2014,"Porirua City","Wellington",1447.21010102283,1393.26863362107,26750.6488174276,25753.5791796871,"provisional"
2014,"Queenstown-Lakes District","Otago",1721.77843613831,1657.60305806407,55720.984988295,53644.1119114585,"provisional"
2014,"Rangitikei District","Hawke's Bay",53.9594052410589,51.9481910457104,3695.84967404513,3558.09527710345,"provisional"
2014,"Rangitikei District","Manawatu-Wanganui",356.467308069335,343.180799314024,24415.5690458449,23505.5341995907,"provisional"
2014,"Rotorua District","Bay of Plenty",2216.87646224933,2134.24743047458,32363.1600328369,31156.8967952493,"provisional"
2014,"Rotorua District","Waikato",1455.39637109928,1401.14977908558,21246.6623518143,20454.7413005195,"provisional"
2014,"Ruapehu District","Manawatu-Wanganui",444.694605431592,428.119624683687,35718.4422033407,34387.1184484889,"provisional"
2014,"Selwyn District","Canterbury",1389.7833122568,1337.98229789087,28076.4305506425,27029.9454119368,"provisional"
2014,"South Taranaki District","Taranaki",2371.90588462039,2283.49848346636,86251.1230771052,83036.3084896858,"provisional"
2014,"South Waikato District","Waikato",910.050137009824,876.130086448549,39057.945794413,37602.1496329849,"provisional"
2014,"South Wairarapa District","Wellington",223.832221355017,215.489384013603,22563.7319914332,21722.7201626616,"provisional"
2014,"Southland District","Southland",1661.5593479559,1599.62849953209,54656.5574985493,52619.3585372398,"provisional"
2014,"Stratford District","Manawatu-Wanganui",78.6075775016184,75.6776587038308,8488.93925503438,8172.53333734673,"provisional"
2014,"Stratford District","Taranaki",273.7300676067,263.52740145045,29560.4824629265,28458.6826620356,"provisional"
2014,"Tararua District","Manawatu-Wanganui",479.438316250991,461.568342645272,27633.3323487603,26603.3626884883,"provisional"
2014,"Tararua District","Wellington",7.71518962348991,7.42762346479619,444.679517204029,428.105098835515,"provisional"
2014,"Tasman District","Tasman",1501.5408205227,1445.57429903049,30581.2794403808,29441.4317521484,"provisional"
2014,"Taupo District","Bay of Plenty",220.508279579538,212.289334613392,6282.28716750821,6048.12919126472,"provisional"
2014,"Taupo District","Hawke's Bay",135.961509736864,130.893853464853,3873.54728595053,3729.16961438328,"provisional"
2014,"Taupo District","Manawatu-Wanganui",8.68577605692287,8.3620334948012,247.45800731974,238.234572501459,"provisional"
2014,"Taupo District","Waikato",1192.59444198674,1148.14319460359,33977.0496292518,32710.6323248887,"provisional"
2014,"Tauranga City","Bay of Plenty",6095.1887259669,5868.00441890813,50042.6003773965,48177.3761815118,"provisional"
2014,"Thames-Coromandel District","Waikato",918.515616033494,884.280033981336,33400.5678557634,32155.6375993213,"provisional"
2014,"Timaru District","Canterbury",2238.17831528252,2154.75530534927,48762.0547991835,46944.5600293958,"provisional"
2014,"Upper Hutt City","Wellington",817.393406409136,786.926924897523,19554.8661820367,18826.002987979,"provisional"
2014,"Waikato District","Waikato",1680.62226636306,1617.98089098043,24715.0333288685,23793.8366320652,"provisional"
2014,"Waimakariri District","Canterbury",938.55678990081,903.574218640871,17252.8821672943,16609.8201956042,"provisional"
2014,"Waimate District","Canterbury",181.35368979047,174.594143171007,23014.4276383845,22156.6171536811,"provisional"
2014,"Waipa District","Waikato",1748.35734194295,1683.19129556144,35463.6377676055,34141.8112689947,"provisional"
2014,"Wairoa District","Hawke's Bay",251.127933597656,241.767710618107,30625.3577558117,29483.8671485496,"provisional"
2014,"Waitaki District","Canterbury",632.500403859863,608.925388806905,29147.4840488416,28061.077825203,"provisional"
2014,"Waitaki District","Otago",453.420318190372,436.520106330549,20894.9455387268,20116.1339322834,"provisional"
2014,"Waitomo District","Manawatu-Wanganui",20.0392707260577,19.292352453541,2131.83731128273,2052.37792058947,"provisional"
2014,"Waitomo District","Waikato",476.147374805908,458.400063563142,50653.9760431817,48765.9642088449,"provisional"
2014,"Wanganui District","Manawatu-Wanganui",1533.84346764244,1476.67293839395,35342.0153834663,34024.7220828098,"provisional"
2014,"Wellington City","Wellington",21697.9560812249,20889.2140818338,108489.780406124,104446.070409169,"provisional"
2014,"Western Bay of Plenty District","Bay of Plenty",1121.64504046976,1079.83827077953,24436.7111213456,23525.8882522773,"provisional"
2014,"Westland District","West Coast",355.634118257365,342.378664758682,41161.3562797877,39627.1602729956,"provisional"
2014,"Whakatane District","Bay of Plenty",1532.10940042257,1475.00350458864,44667.9125487629,43003.0176264909,"provisional"
2014,"Whangarei District","Northland",3565.12912247848,3432.24703700428,42240.8663800767,40666.4340877284,"provisional"
2015,"Ashburton District","Canterbury",1731.75765065444,NA,52161.375019712,NA,"provisional"
2015,"Auckland","Auckland",88295,NA,56242.4358239378,NA,"provisional"
2015,"Buller District","West Coast",612.382886736701,NA,59167.4286702126,NA,"provisional"
2015,"Carterton District","Wellington",221.026401150904,NA,25145.2105973725,NA,"provisional"
2015,"Central Hawke's Bay District","Hawke's Bay",486.959540788929,NA,36205.1703188795,NA,"provisional"
2015,"Central Otago District","Otago",992.306575991539,NA,51682.634166226,NA,"provisional"
2015,"Christchurch City","Canterbury",24725.9563844192,NA,67226.6350854247,NA,"provisional"
2015,"Clutha District","Otago",834.182449847513,NA,47941.5201061789,NA,"provisional"
2015,"Dunedin City","Otago",6058.12959856847,NA,48156.833056983,NA,"provisional"
2015,"Far North District","Northland",1831.8664393773,NA,29883.6287010979,NA,"provisional"
2015,"Gisborne District","Gisborne",1688,NA,35611.8143459916,NA,"provisional"
2015,"Gore District","Southland",609.31751176013,NA,48941.1656032233,NA,"provisional"
2015,"Grey District","West Coast",680.388937290949,NA,49845.3433912783,NA,"provisional"
2015,"Hamilton City","Waikato",10278.6343746831,NA,65552.5151446624,NA,"provisional"
2015,"Hastings District","Hawke's Bay",3603.7947819564,NA,46261.8072138177,NA,"provisional"
2015,"Hauraki District","Waikato",580.345659341901,NA,30384.5894943404,NA,"provisional"
2015,"Horowhenua District","Manawatu-Wanganui",632.278642429708,NA,20136.2624977614,NA,"provisional"
2015,"Hurunui District","Canterbury",343.172366920534,NA,27453.7893536427,NA,"provisional"
2015,"Invercargill City","Southland",2749.58816451508,NA,50730.4089393925,NA,"provisional"
2015,"Kaikoura District","Canterbury",142.526602671024,NA,38941.694718859,NA,"provisional"
2015,"Kaipara District","Northland",444.756535581653,NA,21078.508795339,NA,"provisional"
2015,"Kapiti Coast District","Wellington",668.422842653868,NA,13004.335460192,NA,"provisional"
2015,"Kawerau District","Bay of Plenty",519.665755055978,NA,78027.8911495463,NA,"provisional"
2015,"Lower Hutt City","Wellington",4259.92682602387,NA,41763.9884904301,NA,"provisional"
2015,"Mackenzie District","Canterbury",188.703222106981,NA,42500.7256997706,NA,"provisional"
2015,"Manawatu District","Manawatu-Wanganui",715.818084714945,NA,24430.6513554589,NA,"provisional"
2015,"Marlborough District","Marlborough",2466,NA,54437.0860927152,NA,"provisional"
2015,"Masterton District","Wellington",2287.40821235704,NA,93746.238211354,NA,"provisional"
2015,"Napier City","Hawke's Bay",2040.15291503658,NA,33777.3661429897,NA,"provisional"
2015,"Nelson City","Nelson",2615.02029444415,NA,52405.216321526,NA,"provisional"
2015,"New Plymouth District","Taranaki",6224.91993194635,NA,78796.454834764,NA,"provisional"
2015,"Opotiki District","Bay of Plenty",285.306456615616,NA,32384.3878110801,NA,"provisional"
2015,"Otorohanga District","Waikato",377.918325322936,NA,38880.486144335,NA,"provisional"
2015,"Palmerston North City","Manawatu-Wanganui",4941.20558978142,NA,57791.8782430576,NA,"provisional"
2015,"Porirua City","Wellington",1518.53887563302,NA,27863.0986354683,NA,"provisional"
2015,"Queenstown-Lakes District","Otago",1823.47304322847,NA,56280.0321984095,NA,"provisional"
2015,"Rangitikei District","Hawke's Bay",55.1678505793557,NA,3752.91500539835,NA,"provisional"
2015,"Rangitikei District","Manawatu-Wanganui",353.581788612105,NA,24053.1828987826,NA,"provisional"
2015,"Rotorua District","Bay of Plenty",2297.51479716305,NA,33201.080883859,NA,"provisional"
2015,"Rotorua District","Waikato",1472.89036215953,NA,21284.5428057735,NA,"provisional"
2015,"Ruapehu District","Manawatu-Wanganui",440.109005329359,NA,35350.1209099886,NA,"provisional"
2015,"Selwyn District","Canterbury",1478.47619712608,NA,28054.5767955614,NA,"provisional"
2015,"South Taranaki District","Taranaki",2260.3343803052,NA,81600.5191445922,NA,"provisional"
2015,"South Waikato District","Waikato",880.377913997511,NA,37462.8899573409,NA,"provisional"
2015,"South Wairarapa District","Wellington",237.673939228564,NA,23767.3939228564,NA,"provisional"
2015,"Southland District","Southland",1498.09432372479,NA,48957.3308406796,NA,"provisional"
2015,"Stratford District","Manawatu-Wanganui",82.1186113339152,NA,8906.57389738777,NA,"provisional"
2015,"Stratford District","Taranaki",270.745687748441,NA,29365.0420551455,NA,"provisional"
2015,"Tararua District","Manawatu-Wanganui",485.401052087167,NA,27896.6121889176,NA,"provisional"
2015,"Tararua District","Wellington",8.01114925506857,NA,460.410876728079,NA,"provisional"
2015,"Tasman District","Tasman",1583.97970555585,NA,31999.5900112294,NA,"provisional"
2015,"Taupo District","Bay of Plenty",223.525244809153,NA,6278.79901149308,NA,"provisional"
2015,"Taupo District","Hawke's Bay",140.933672404945,NA,3958.81102261082,NA,"provisional"
2015,"Taupo District","Manawatu-Wanganui",8.73506843137484,NA,245.367090768956,NA,"provisional"
2015,"Taupo District","Waikato",1180.51888027524,NA,33160.6427043608,NA,"provisional"
2015,"Tauranga City","Bay of Plenty",6264.25488868108,NA,50274.9188497679,NA,"provisional"
2015,"Thames-Coromandel District","Waikato",896.945621156075,NA,32264.2309768372,NA,"provisional"
2015,"Timaru District","Canterbury",2403.77776327797,NA,52029.8217159734,NA,"provisional"
2015,"Upper Hutt City","Wellington",849.644211148788,NA,20229.6240749711,NA,"provisional"
2015,"Waikato District","Waikato",1714.1547750911,NA,24664.0974833253,NA,"provisional"
2015,"Waimakariri District","Canterbury",995.265973644454,NA,17646.559816391,NA,"provisional"
2015,"Waimate District","Canterbury",197.454716076465,NA,25089.5446094618,NA,"provisional"
2015,"Waipa District","Waikato",1780.87213058136,NA,35334.7644956618,NA,"provisional"
2015,"Wairoa District","Hawke's Bay",263.99123923379,NA,32272.7676324926,NA,"provisional"
2015,"Waitaki District","Canterbury",674.909123102841,NA,30817.7681782119,NA,"provisional"
2015,"Waitaki District","Otago",464.908332364014,NA,21228.6909755258,NA,"provisional"
2015,"Waitomo District","Manawatu-Wanganui",20.7950615315682,NA,2182.0631197868,NA,"provisional"
2015,"Waitomo District","Waikato",486.341957391285,NA,51032.7342488232,NA,"provisional"
2015,"Wanganui District","Manawatu-Wanganui",1516.95709574843,NA,34792.5939391843,NA,"provisional"
2015,"Wellington City","Wellington",22566.3475425489,NA,110727.907470799,NA,"provisional"
2015,"Western Bay of Plenty District","Bay of Plenty",1127.89094278618,NA,24100.2338202175,NA,"provisional"
2015,"Westland District","West Coast",363.22817597235,NA,41654.6073362787,NA,"provisional"
2015,"Whakatane District","Bay of Plenty",1573.84191488895,NA,45486.7605459235,NA,"provisional"
2015,"Whangarei District","Northland",3592.37702504104,NA,41820.4543078119,NA,"provisional"
