"","TimePeriod","CV1","Value","Unit","Magnitude","Obs_Status","Dataset_ID","Year","YEMar"
"1442",2000-09-30,"Administrative and support services",499008200,"Total earnings","Units",NA,3472,2000,2001
"1443",2000-09-30,"Legal and accounting services",238541600,"Total earnings","Units",NA,3472,2000,2001
"1444",2000-09-30,"All industries",11790066800,"Total earnings","Units",NA,3472,2000,2001
"1445",2000-09-30,"Hunting and trapping",496800,"Total earnings","Units",NA,3472,2000,2001
"1446",2000-09-30,"Superannuation funds",460200,"Total earnings","Units",NA,3472,2000,2001
"1447",2000-09-30,"Fishing, hunting, and trapping",25172200,"Total earnings","Units",NA,3472,2000,2001
"1448",2000-09-30,"Retail commission based buying and/or selling",285200,"Total earnings","Units",NA,3472,2000,2001
"1449",2000-09-30,"Forestry support services",21455900,"Total earnings","Units",NA,3472,2000,2001
"1450",2000-09-30,"Non-residential building construction",66873700,"Total earnings","Units",NA,3472,2000,2001
"1451",2000-09-30,"Hardware, building, and garden supplies retailing",81570200,"Total earnings","Units",NA,3472,2000,2001
"1452",2000-09-30,"Civic, professional, and other interest group services",73773600,"Total earnings","Units",NA,3472,2000,2001
"1453",2000-09-30,"Repair and maintenance",151370300,"Total earnings","Units",NA,3472,2000,2001
"1454",2000-09-30,"Other construction services",34141100,"Total earnings","Units",NA,3472,2000,2001
"1455",2000-09-30,"Basic material wholesaling",143600600,"Total earnings","Units",NA,3472,2000,2001
"1456",2000-09-30,"Heavy and civil engineering construction",166448300,"Total earnings","Units",NA,3472,2000,2001
"1457",2000-09-30,"Funeral, crematorium, and cemetery services",5993600,"Total earnings","Units",NA,3472,2000,2001
"1458",2000-09-30,"Pulp, paper, and converted paper product manufacturing",100575500,"Total earnings","Units",NA,3472,2000,2001
"1459",2000-12-31,"Other construction services",38404600,"Total earnings","Units",NA,3472,2000,2001
"1460",2000-12-31,"Finance",288961200,"Total earnings","Units",NA,3472,2000,2001
"1461",2000-12-31,"Residential care services",155385100,"Total earnings","Units",NA,3472,2000,2001
"1462",2000-12-31,"Basic chemical and chemical product manufacturing",90618900,"Total earnings","Units",NA,3472,2000,2001
"1463",2000-12-31,"Telecommunications, internet, and data processing services",202996100,"Total earnings","Units",NA,3472,2000,2001
"1464",2000-12-31,"Education and training",1220399100,"Total earnings","Units",NA,3472,2000,2001
"1465",2000-12-31,"Financial and insurance services",523669400,"Total earnings","Units",NA,3472,2000,2001
"1466",2000-12-31,"Other goods and equipment rental and hiring",41075400,"Total earnings","Units",NA,3472,2000,2001
"1467",2000-12-31,"Not elsewhere classified",23349700,"Total earnings","Units",NA,3472,2000,2001
"1468",2000-12-31,"Insurance and superannuation funds",105707400,"Total earnings","Units",NA,3472,2000,2001
"1469",2000-12-31,"Other repair and maintenance",4770600,"Total earnings","Units",NA,3472,2000,2001
"1470",2000-12-31,"Other machinery and equipment manufacturing",95786900,"Total earnings","Units",NA,3472,2000,2001
"1471",2000-12-31,"Forestry and logging",39137500,"Total earnings","Units",NA,3472,2000,2001
"1472",2000-12-31,"Tertiary education",349543700,"Total earnings","Units",NA,3472,2000,2001
"1473",2000-12-31,"Log sawmilling and timber dressing",86266800,"Total earnings","Units",NA,3472,2000,2001
"1474",2000-12-31,"Exploration and other mining support services",4730000,"Total earnings","Units",NA,3472,2000,2001
"1475",2000-12-31,"Construction services",361111100,"Total earnings","Units",NA,3472,2000,2001
"1476",2000-12-31,"Waste collection, treatment, and disposal services",21084300,"Total earnings","Units",NA,3472,2000,2001
"1477",2000-12-31,"Other fabricated metal product manufacturing",75800600,"Total earnings","Units",NA,3472,2000,2001
"1478",2000-12-31,"Grain, sheep, and beef cattle farming",86907800,"Total earnings","Units",NA,3472,2000,2001
"1479",2000-12-31,"Automotive repair and maintenance",109982800,"Total earnings","Units",NA,3472,2000,2001
"1480",2000-12-31,"Medical and other health care services",297305400,"Total earnings","Units",NA,3472,2000,2001
"1481",2000-12-31,"Beverage and tobacco manufacturing",51294200,"Total earnings","Units",NA,3472,2000,2001
"1482",2000-12-31,"Other machinery and equipment wholesaling",235377600,"Total earnings","Units",NA,3472,2000,2001
"1483",2000-12-31,"Textile fibre, yarn, and woven fabric manufacturing",27833500,"Total earnings","Units",NA,3472,2000,2001
"1484",2000-12-31,"Other personal services",33891500,"Total earnings","Units",NA,3472,2000,2001
"1485",2000-12-31,"Accommodation",118034800,"Total earnings","Units",NA,3472,2000,2001
"1486",2000-12-31,"Forestry support services",22004300,"Total earnings","Units",NA,3472,2000,2001
"1487",2000-12-31,"Civic, professional, and other interest group services",76603100,"Total earnings","Units",NA,3472,2000,2001
"1488",2000-12-31,"Allied health services",171837400,"Total earnings","Units",NA,3472,2000,2001
"1489",2000-12-31,"Building construction",135069100,"Total earnings","Units",NA,3472,2000,2001
"1490",2000-12-31,"Building installation services",164184700,"Total earnings","Units",NA,3472,2000,2001
"1491",2000-12-31,"Fruit and tree nut growing",49785200,"Total earnings","Units",NA,3472,2000,2001
"1492",2000-12-31,"Specialised industrial machinery and equipment wholesaling",86568500,"Total earnings","Units",NA,3472,2000,2001
"1493",2000-12-31,"Electricity and gas supply",65610000,"Total earnings","Units",NA,3472,2000,2001
"1494",2000-12-31,"Artistic activities",10792700,"Total earnings","Units",NA,3472,2000,2001
"1495",2000-12-31,"Other transport",9278200,"Total earnings","Units",NA,3472,2000,2001
"1496",2000-12-31,"Building cleaning, pest control, and gardening services",74092000,"Total earnings","Units",NA,3472,2000,2001
"1497",2000-12-31,"Pump, compressor, heating, and ventilation equipment manufacturing",9593700,"Total earnings","Units",NA,3472,2000,2001
"1498",2000-12-31,"Other health care services",25639400,"Total earnings","Units",NA,3472,2000,2001
"1499",2000-12-31,"Land development and site preparation services",50699900,"Total earnings","Units",NA,3472,2000,2001
"1500",2000-12-31,"Hospitals",475889400,"Total earnings","Units",NA,3472,2000,2001
"1501",2000-12-31,"Advertising services",47549000,"Total earnings","Units",NA,3472,2000,2001
"1502",2000-12-31,"Motion picture and sound recording activities",25980900,"Total earnings","Units",NA,3472,2000,2001
"1503",2000-12-31,"Museum operation",12418300,"Total earnings","Units",NA,3472,2000,2001
"1504",2000-12-31,"Sport and recreation activities",95790800,"Total earnings","Units",NA,3472,2000,2001
"1505",2000-12-31,"Leather tanning and fur dressing",22982300,"Total earnings","Units",NA,3472,2000,2001
"1506",2000-12-31,"Residential building construction",60042300,"Total earnings","Units",NA,3472,2000,2001
"1507",2000-12-31,"Other crop growing",1719700,"Total earnings","Units",NA,3472,2000,2001
"1508",2000-12-31,"Motor vehicle and motor vehicle part manufacturing",39214900,"Total earnings","Units",NA,3472,2000,2001
"1509",2000-12-31,"Knitted product manufacturing",11160900,"Total earnings","Units",NA,3472,2000,2001
"1510",2000-12-31,"Meat and meat product manufacturing",190635100,"Total earnings","Units",NA,3472,2000,2001
"1511",2000-12-31,"Food retailing",220480200,"Total earnings","Units",NA,3472,2000,2001
"1512",2000-12-31,"Not elsewhere included",23349700,"Total earnings","Units",NA,3472,2000,2001
"1513",2000-12-31,"Motor vehicle and motor vehicle parts retailing",131075500,"Total earnings","Units",NA,3472,2000,2001
"1514",2000-12-31,"Non-metallic mineral product manufacturing",62983900,"Total earnings","Units",NA,3472,2000,2001
"1515",2000-12-31,"Financial asset investing",31378900,"Total earnings","Units",NA,3472,2000,2001
"1516",2000-12-31,"Furniture, floor coverings, houseware, and textile goods retailing",45380200,"Total earnings","Units",NA,3472,2000,2001
"1517",2000-12-31,"Other non-metallic mineral mining and quarrying",1135100,"Total earnings","Units",NA,3472,2000,2001
"1518",2000-12-31,"Central banking and non-depository financing",22410600,"Total earnings","Units",NA,3472,2000,2001
"1519",2000-12-31,"Cement, lime, plaster and concrete product manufacturing",44424100,"Total earnings","Units",NA,3472,2000,2001
"1520",2000-12-31,"Amusement and other recreation activities",14980600,"Total earnings","Units",NA,3472,2000,2001
"1521",2000-12-31,"Other basic chemical product manufacturing",24652800,"Total earnings","Units",NA,3472,2000,2001
"1522",2000-12-31,"Water transport support services",45328200,"Total earnings","Units",NA,3472,2000,2001
"1523",2000-12-31,"Wood product manufacturing",178883000,"Total earnings","Units",NA,3472,2000,2001
"1524",2000-12-31,"Postal and transport support services",220185600,"Total earnings","Units",NA,3472,2000,2001
"1525",2000-12-31,"Pathology and diagnostic imaging services",33974000,"Total earnings","Units",NA,3472,2000,2001
"1526",2000-12-31,"Real estate services",58148800,"Total earnings","Units",NA,3472,2000,2001
"1527",2000-12-31,"Horse and dog racing activities",6963200,"Total earnings","Units",NA,3472,2000,2001
"1528",2000-12-31,"Other transport equipment manufacturing",101026100,"Total earnings","Units",NA,3472,2000,2001
"1529",2000-12-31,"Pubs, taverns and bars",43723900,"Total earnings","Units",NA,3472,2000,2001
"1530",2000-12-31,"Rail, water, air, and space transport",152830000,"Total earnings","Units",NA,3472,2000,2001
"1531",2000-12-31,"Mushroom and vegetable growing",26690000,"Total earnings","Units",NA,3472,2000,2001
"1532",2000-12-31,"Motor vehicle parts retailing",22805200,"Total earnings","Units",NA,3472,2000,2001
"1533",2000-12-31,"Building structure services",31166800,"Total earnings","Units",NA,3472,2000,2001
"1534",2000-12-31,"Pharmaceutical and medicinal product manufacturing",14850700,"Total earnings","Units",NA,3472,2000,2001
"1535",2000-12-31,"Motor vehicle and motor vehicle parts wholesaling",55529800,"Total earnings","Units",NA,3472,2000,2001
"1536",2000-12-31,"Rental, hiring, and real estate services",166795200,"Total earnings","Units",NA,3472,2000,2001
"1537",2000-12-31,"Clothing, footwear, and personal accessories retailing",70404800,"Total earnings","Units",NA,3472,2000,2001
"1538",2000-12-31,"Deer farming",3870500,"Total earnings","Units",NA,3472,2000,2001
"1539",2000-12-31,"Specialised machinery and equipment manufacturing",40071800,"Total earnings","Units",NA,3472,2000,2001
"1540",2000-12-31,"Repair and maintenance",155736800,"Total earnings","Units",NA,3472,2000,2001
"1541",2000-12-31,"Seafood processing",50344900,"Total earnings","Units",NA,3472,2000,2001
"1542",2000-12-31,"Printing",110906000,"Total earnings","Units",NA,3472,2000,2001
"1543",2000-12-31,"Public order, safety, and regulatory services, and defence",394525500,"Total earnings","Units",NA,3472,2000,2001
"1544",2000-12-31,"Libraries and archives",40388800,"Total earnings","Units",NA,3472,2000,2001
"1545",2000-12-31,"Machinery and equipment repair and maintenance",40983300,"Total earnings","Units",NA,3472,2000,2001
"1546",2000-12-31,"Bakery product, sugar, and confectionery manufacturing",74082400,"Total earnings","Units",NA,3472,2000,2001
"1547",2000-12-31,"Property operators",44752100,"Total earnings","Units",NA,3472,2000,2001
"1548",2000-12-31,"Clothing and footwear manufacturing",57227800,"Total earnings","Units",NA,3472,2000,2001
"1549",2000-12-31,"Postal and other transport support services",156853600,"Total earnings","Units",NA,3472,2000,2001
"1550",2000-12-31,"Pipeline and other transport",1482600,"Total earnings","Units",NA,3472,2000,2001
"1551",2000-12-31,"Supermarket and grocery stores",179301100,"Total earnings","Units",NA,3472,2000,2001
"1552",2000-12-31,"Adult, community, and other education",75421100,"Total earnings","Units",NA,3472,2000,2001
"1553",2000-12-31,"Textile product manufacturing",40036300,"Total earnings","Units",NA,3472,2000,2001
"1554",2000-12-31,"Building cleaning, pest control, and other support services",88176700,"Total earnings","Units",NA,3472,2000,2001
"1555",2000-12-31,"Administrative services",445950200,"Total earnings","Units",NA,3472,2000,2001
"1556",2000-12-31,"Fishing, hunting, and trapping",19724100,"Total earnings","Units",NA,3472,2000,2001
"1557",2000-12-31,"Furniture manufacturing",70596400,"Total earnings","Units",NA,3472,2000,2001
"1558",2000-12-31,"Water supply, sewerage, and drainage services",16741900,"Total earnings","Units",NA,3472,2000,2001
"1559",2000-12-31,"Primary metal and metal product manufacturing",80988200,"Total earnings","Units",NA,3472,2000,2001
"1560",2000-12-31,"Construction material mining",15849100,"Total earnings","Units",NA,3472,2000,2001
"1561",2000-12-31,"Petroleum and coal product manufacturing",17421600,"Total earnings","Units",NA,3472,2000,2001
"1562",2000-12-31,"Textile, clothing, and footwear wholesaling",31688000,"Total earnings","Units",NA,3472,2000,2001
"1563",2000-12-31,"Timber and hardware goods wholesaling",67875700,"Total earnings","Units",NA,3472,2000,2001
"1564",2000-12-31,"Medical services",65854600,"Total earnings","Units",NA,3472,2000,2001
"1565",2000-12-31,"Religious services",31653500,"Total earnings","Units",NA,3472,2000,2001
"1566",2000-12-31,"Pharmaceutical and other store-based retailing",101982000,"Total earnings","Units",NA,3472,2000,2001
"1567",2000-12-31,"Motor vehicle and transport equipment rental and hiring",18526000,"Total earnings","Units",NA,3472,2000,2001
"1568",2000-12-31,"Non store retailing and retail commission based buying and/or selling",8151100,"Total earnings","Units",NA,3472,2000,2001
"1569",2000-12-31,"Child care services",33560800,"Total earnings","Units",NA,3472,2000,2001
"1570",2000-12-31,"Pulp, paper, and converted paper product manufacturing",91514700,"Total earnings","Units",NA,3472,2000,2001
"1571",2000-12-31,"Other store-based retailing",471343200,"Total earnings","Units",NA,3472,2000,2001
"1572",2000-12-31,"Wholesale trade",919444800,"Total earnings","Units",NA,3472,2000,2001
"1573",2000-12-31,"Fuel retailing",53117200,"Total earnings","Units",NA,3472,2000,2001
"1574",2000-12-31,"Packaging and labelling services",14084700,"Total earnings","Units",NA,3472,2000,2001
"1575",2000-12-31,"Professional, scientific, and technical services",1198185200,"Total earnings","Units",NA,3472,2000,2001
"1576",2000-12-31,"Motor vehicle retailing",108270300,"Total earnings","Units",NA,3472,2000,2001
"1577",2000-12-31,"Property operators and real estate services",102900900,"Total earnings","Units",NA,3472,2000,2001
"1578",2000-12-31,"Health care and social assistance",1040032200,"Total earnings","Units",NA,3472,2000,2001
"1579",2000-12-31,"Non-residential building construction",75026900,"Total earnings","Units",NA,3472,2000,2001
"1580",2000-12-31,"Textile, leather, clothing, and footwear manufacturing",159240700,"Total earnings","Units",NA,3472,2000,2001
"1581",2000-12-31,"Health and general insurance",60247800,"Total earnings","Units",NA,3472,2000,2001
